iat,frame_size,src_mac_known,payload_entropy
0.003464937210083008,60,True,-0.0
0.006577968597412109,60,True,-0.0
0.0005309581756591797,60,True,-0.0
0.0040531158447265625,60,True,-0.0
0.004990816116333008,60,True,-0.0
0.0037140846252441406,60,True,-0.0
0.0038039684295654297,60,True,-0.0
0.004918098449707031,60,True,-0.0
0.0031299591064453125,60,True,-0.0
0.003976106643676758,60,True,-0.0
0.004198789596557617,60,True,-0.0
0.004523038864135742,60,True,-0.0
0.004052162170410156,60,True,-0.0
0.003942012786865234,60,True,-0.0
0.004500865936279297,60,True,-0.0
0.0019419193267822266,60,True,-0.0
0.003377199172973633,60,True,-0.0
0.0037288665771484375,60,True,-0.0
0.005255937576293945,60,True,-0.0
0.0043680667877197266,60,True,-0.0
0.0052411556243896484,60,True,-0.0
0.0031049251556396484,60,True,-0.0
0.007845878601074219,60,True,-0.0
0.00045609474182128906,60,True,-0.0
0.0011990070343017578,60,True,-0.0
0.006145954132080078,60,True,-0.0
0.004212141036987305,60,True,-0.0
0.002460002899169922,60,True,-0.0
0.007752895355224609,60,True,-0.0
0.0002510547637939453,60,True,-0.0
0.0063588619232177734,60,True,-0.0
0.0033140182495117188,60,True,-0.0
0.003108978271484375,60,True,-0.0
0.005706071853637695,60,True,-0.0
0.0027990341186523438,60,True,-0.0
0.0049669742584228516,60,True,-0.0
0.0040149688720703125,60,True,-0.0
0.002515077590942383,60,True,-0.0
0.008555889129638672,60,True,-0.0
0.0006699562072753906,60,True,-0.0
0.003170013427734375,60,True,-0.0
0.00469517707824707,60,True,-0.0
0.0036458969116210938,60,True,-0.0
0.0046710968017578125,60,True,-0.0
0.004294872283935547,60,True,-0.0
0.004478931427001953,60,True,-0.0
0.002885103225708008,60,True,-0.0
0.002824068069458008,60,True,-0.0
0.004475831985473633,60,True,-0.0
0.005632162094116211,60,True,-0.0
0.003155946731567383,60,True,-0.0
0.005120992660522461,60,True,-0.0
0.0023539066314697266,60,True,-0.0
0.00475311279296875,60,True,-0.0
0.0046808719635009766,60,True,-0.0
0.0038971900939941406,60,True,-0.0
0.003865957260131836,60,True,-0.0
0.005918025970458984,60,True,-0.0
0.004684925079345703,60,True,-0.0
0.0019049644470214844,60,True,-0.0
0.004199981689453125,60,True,-0.0
0.004434108734130859,60,True,-0.0
0.006155967712402344,60,True,-0.0
0.025964021682739258,60,True,-0.0
0.0003910064697265625,60,True,-0.0
0.0002980232238769531,60,True,-0.0
0.0004818439483642578,60,True,-0.0
0.0010831356048583984,60,True,-0.0
0.000370025634765625,60,True,-0.0
0.00032591819763183594,60,True,-0.0
0.0003781318664550781,60,True,-0.0
0.007383823394775391,60,True,-0.0
0.00310516357421875,60,True,-0.0
0.0035009384155273438,60,True,-0.0
0.005068063735961914,60,True,-0.0
0.002125978469848633,60,True,-0.0
0.0044820308685302734,60,True,-0.0
0.0026879310607910156,60,True,-0.0
0.005869865417480469,60,True,-0.0
0.0028371810913085938,60,True,-0.0
0.006028890609741211,60,True,-0.0
0.001007080078125,60,True,-0.0
0.0072879791259765625,60,True,-0.0
0.0016880035400390625,60,True,-0.0
0.005984067916870117,60,True,-0.0
0.0013527870178222656,60,True,-0.0
0.00917816162109375,60,True,-0.0
0.00027489662170410156,60,True,-0.0
0.002740144729614258,60,True,-0.0
0.0049169063568115234,60,True,-0.0
0.006023883819580078,60,True,-0.0
0.00286102294921875,60,True,-0.0
0.003100156784057617,60,True,-0.0
0.0040798187255859375,60,True,-0.0
0.005305051803588867,60,True,-0.0
0.0059320926666259766,60,True,-0.0
0.0005609989166259766,60,True,-0.0
0.007052898406982422,60,True,-0.0
0.0005869865417480469,60,True,-0.0
0.005023002624511719,60,True,-0.0
0.004391193389892578,60,True,-0.0
0.004156827926635742,60,True,-0.0
0.003139019012451172,60,True,-0.0
0.005185127258300781,60,True,-0.0
0.0037419795989990234,60,True,-0.0
0.004647016525268555,60,True,-0.0
0.004909038543701172,60,True,-0.0
0.0018558502197265625,60,True,-0.0
0.006592988967895508,60,True,-0.0
0.02135014533996582,60,True,-0.0
0.0002448558807373047,60,True,-0.0
0.00018906593322753906,60,True,-0.0
0.00016307830810546875,60,True,-0.0
0.00016379356384277344,60,True,-0.0
0.00016117095947265625,60,True,-0.0
0.005556821823120117,60,True,-0.0
0.0039081573486328125,60,True,-0.0
0.002694845199584961,60,True,-0.0
0.0032989978790283203,60,True,-0.0
0.003219127655029297,60,True,-0.0
0.004218101501464844,60,True,-0.0
0.004302978515625,60,True,-0.0
0.0037469863891601562,60,True,-0.0
0.006454944610595703,60,True,-0.0
0.003671884536743164,60,True,-0.0
0.002256155014038086,60,True,-0.0
